,publisher_name,publisher_id
14275,Venture Publishing (PA),14275
14276,Ylolfa,14276
14277,Saga SF,14277
14278,Pocket French,14278
14279,River City Press,14279
14280,Scholastic Little Hippo,14280
14281,Jupiter Books,14281
14282,Pine Forest Pub,14282
14283,Erd,14283
14284,Stephens [for] Airfix Products Ltd,14284
14285,Harper Perennial,14285
14286,Presses universitaires de Rennes,14286
14287,Manise,14287
14288,Harbor Publishing,14288
14289,Point Virgule,14289
14290,Butler House Publications,14290
14291,Twisted Spoon Press,14291
14292,Little Wizard,14292
14293,Triple Crown Publications,14293
14294,McGregor Publishing,14294
14295,Libertine Media,14295
14296,"H. F. Publishing, Incorporated",14296
14297,Painter Ridge Publishers,14297
14298,Hoover Institution Press,14298
14299,Yucca Tree Press,14299
14300,Committee to Protect Journalists,14300
14301,Skoal House,14301
14302,Quiet Storm Trading Co,14302
14303,"Dietz, Bonn",14303
14304,Robinson Publishing,14304
14305,Traveler's Press,14305
14306,CNC Publishing,14306
14307,Guild America,14307
14308,World Publication,14308
14309,Alamo Square Pr,14309
14310,RÃ¼tten &amp; Loening,14310
14311,Natl Underwriter Co,14311
14312,"Sheed, Andrews, and McMeel",14312
14313,Verl. Volk &amp; Welt,14313
14314,Angel Books,14314
14315,Greenway Group,14315
14316,Prosveta,14316
14317,Yarrow Press,14317
14318,Courrier du Livre,14318
14319,Dervy-Livres,14319
14320,Monacelli,14320
14321,ID Center,14321
14322,Id Center,14322
14323,Pulphouse Pub,14323
14324,BorÃ©al express,14324
14325,Dearborn Resources,14325
14326,Allen &amp; Unwin children's books,14326
14327,Dewi Lewis Publishing,14327
14328,Sironi,14328
14329,Latitude Press,14329
14330,Self Health Care Systems,14330
14331,Excellent Words,14331
14332,McGraw-Hill Osborne Media.,14332
14333,Hillsboro Press,14333
14334,Tarpon House Publishing,14334
14335,Countertop Video,14335
14336,Kingsway,14336
14337,Morning Star Press,14337
14338,Nick Varner,14338
14339,Golden Slipper Pr,14339
14340,Bibles/Liturgical/Music,14340
14341,Geographia Ltd,14341
14342,MacMillan Pub Ltd,14342
14343,Heinemann Australia,14343
14344,Ninfa Publicaciones,14344
14345,Fachbuchverlag Leipzig,14345
14346,Herald Books,14346
14347,Zondervan*@ Publishing House,14347
14348,Taste of Home,14348
14349,Estragon Press,14349
14350,Paraview Press,14350
14351,Agate,14351
14352,Agora Health Books,14352
14353,Music Book Services Corporation,14353
14354,"Ediciones Martinez Roca, S.A.",14354
14355,"DAW Books, Inc.",14355
14356,In Univ+press,14356
14357,Rupa and Co.,14357
14358,Merlyn's Pen,14358
14359,Lighten Up Enterprises Incorporated,14359
14360,"Carewise, Incorporated",14360
14361,Performance Publishing Company,14361
14362,American Publishing Corp.,14362
14363,P S I &amp; Associates,14363
14364,Press-Tige Publishing Company Inc,14364
14365,Helicon Nine Editions,14365
14366,Sparrow Corporation,14366
14367,Cocolo Editorial,14367
14368,Jove Books Bookspan Large Print Edition,14368
14369,Wicked Publications,14369
14370,Portunus Publishing Co.,14370
14371,Harpercollins (P),14371
14372,Haag + Herchen,14372
14373,Taylor Press,14373
14374,Manhattan by Goldmann,14374
14375,Time Life,14375
14376,Ten Eyck Acupressure Reflexology,14376
14377,Fideler Company,14377
14378,Puddleboots Publishing,14378
14379,Tehabi Books,14379
14380,Phat Books Publishing,14380
14381,Ios Pr Inc,14381
14382,Anthem Press,14382
14383,Michael C. Carlos Museum,14383
14384,Blue Poppy Press,14384
14385,Museum of Fine Arts,14385
14386,Hanley &amp; Belfus,14386
14387,New England Pr,14387
14388,Sun,14388
14389,"Family Values Publishing, Incorporated",14389
14390,High Tide Press,14390
14391,Wolff Productions,14391
14392,Paul Stroble,14392
14393,Human Sciences Press,14393
14394,Many Voices Pr,14394
14395,Sidran Press,14395
14396,Horsdal &amp; Schubart,14396
14397,W B E Z Alliance Inc,14397
14398,Epic Adventures,14398
14399,Droemer/Knaur,14399
14400,CampusPress,14400
14401,Youthlight Inc,14401
14402,Full Moon Ink,14402
14403,Master Teacher,14403
14404,Family Connect,14404
14405,University of Maryland Sea Grant Publications,14405
14406,Oak Tree Press (Ireland),14406
14407,Gulf Pub Co,14407
14408,Mankind Publishing Company,14408
14409,First Word Learning System,14409
14410,Granta Books in association with Penguin Books,14410
14411,Penmarin Books,14411
14412,"Simon and Schuster, Inc.",14412
14413,Toomey Pr,14413
14414,Birkhauser Verlag,14414
14415,Smith-Southwestern Inc.,14415
14416,California Dept of Education,14416
14417,Friedman,14417
14418,Standard Pub. Co,14418
14419,Edgewater Books Distribution,14419
14420,Current Biology Ltd,14420
14421,Corregidor,14421
14422,BRF (The Bible Reading Fellowship),14422
14423,ECON Verlag,14423
14424,Distributed by W.W. Norton,14424
14425,Advaita Pr,14425
14426,Umbrella Press,14426
14427,CallieBeth Publishing Co.,14427
14428,Rake,14428
14429,Clothespin Fever Press,14429
14430,C Bertelmann,14430
14431,MacGibbon &amp; Kee,14431
14432,Esslinger,14432
14433,"Esslinger, Esslingen",14433
14434,Tara Center,14434
14435,Emergence Pr,14435
14436,F. Molden,14436
14437,Utah State Univ Pr,14437
14438,Winner Episode Press,14438
14439,Presses Universitaires de France (PUF),14439
14440,The Haibeck Group,14440
14441,Assimil French,14441
14442,Belles Lettres,14442
14443,POL,14443
14444,L'Esprit frappeur,14444
14445,EME Editions Sociales FranÃ?Â§aises (ESF),14445
14446,EurÃ©dif,14446
14447,La Musardine,14447
14448,Editions Mille et une Nuits,14448
14449,Partner Communications,14449
14450,John Donald Publishers,14450
14451,Beas Ediciones,14451
14452,Coastal Villages Press,14452
14453,Clove Publications,14453
14454,Exordium Communications,14454
14455,Wolfgang Kruger Verlag GmbH,14455
14456,Critical Press,14456
14457,StÃ?Â¼rtz,14457
14458,Sanssouci,14458
14459,Humble Creek / Barber Publishing Inc.,14459
14460,Verlag Gruner + Jahr,14460
14461,Thieme Publishing Group,14461
14462,Vak-Verlag,14462
14463,C. Weise Verlag,14463
14464,St. Benno,14464
14465,Matthias-GrÃ¼ndwald-Verlag,14465
14466,Health Education Authority,14466
14467,Verlag F. SchÃ¶ningh,14467
14468,Topos Plus,14468
14469,"Oncken Vlg., Haan",14469
14470,Wissenschaftliche Buchgesellschaft,14470
14471,Katholisches Bibelwerk,14471
14472,Benno,14472
14473,Echter WÃ?Â¼rzburg,14473
14474,W. Kohlhammer,14474
14475,"Pustet, Regensburg",14475
14476,Verlag Katholisches Bibelwerk,14476
14477,Mad Dog Pub. Co.,14477
14478,Dumont Buchverlag Koln,14478
14479,Christians,14479
14480,Para Research,14480
14481,Newcastle Pub. Co,14481
14482,Worldbuild Technologies Inc.,14482
14483,Amer Federation of Astrologers,14483
14484,Visionary Enterprises,14484
14485,Delos Inc,14485
14486,Nova Press,14486
14487,A. Kunstmann,14487
14488,MonkeyBrain,14488
14489,Sun Chalice Books,14489
14490,e-booksonline (UK) Ltd,14490
14491,Purposeful Pr,14491
14492,CEDAG,14492
14493,Editorial Stanley,14493
14494,Sports Pub,14494
14495,Global Sports Productions,14495
14496,Baseball America,14496
14497,Picollo Press,14497
14498,Yawna Publications,14498
14499,BorÃ?Â©al,14499
14500,Hill Song Press,14500
14501,Van Nostrand Reinhold [distributor,14501
14502,Pacesetter Press,14502
14503,Natl Seafood Educators,14503
14504,Marks Pub Ltd,14504
14505,G.W. Kent,14505
14506,Producciones Editoriales,14506
14507,Bad Intentions Press,14507
14508,Trafalgar House Pub,14508
14509,On the Road Publishing,14509
14510,Van Der Marck Editions,14510
14511,FVA-Frankfurter Verlagsanstalt GmbH,14511
14512,Distributed by Macmillan Pub. Co,14512
14513,Briarwood Publications,14513
14514,Deusto,14514
14515,"Sound Bite Press, Inc.",14515
14516,SBG Publishing Company,14516
14517,Les Editions de Minuit,14517
14518,The Bowery Press,14518
14519,Signal Tree Pubns,14519
14520,Camille,14520
14521,Parnassus,14521
14522,Paradigm Publishing Company,14522
14523,Castillo International,14523
14524,Oolichan,14524
14525,Mother Courage Pr,14525
14526,Concept Technologies,14526
14527,Zossima Press,14527
14528,Mega Libros,14528
14529,Peter Lang Pub Inc,14529
14530,"Spread the Word Publishing, Incorporated",14530
14531,New Seasons,14531
14532,Pentangle,14532
14533,Montignac USA Inc,14533
14534,Abbott Bentley,14534
14535,Children's Book-of-the-Month Club,14535
14536,Ebony,14536
14537,Manohar Publishers and Distributors,14537
14538,Bantam Australia,14538
14539,Random House Publishing Group,14539
14540,Samo Press,14540
14541,Institute for Principle-Centered Leadership,14541
14542,Travellerseye,14542
14543,Borderlands Press,14543
14544,7 i Mig editorial de poesia,14544
14545,Weldon Owen Pub,14545
14546,Carswell,14546
14547,Published in cooperation with the New England Aquarium [by] the MIT Press,14547
14548,Devon Pub Co,14548
14549,Hebdo Books,14549
14550,KÃ¼mmerly &amp; Frey,14550
14551,Auer,14551
14552,Golf Associates,14552
14553,"St. Martin\s Press""",14553
14554,Mosaik-Verlag,14554
14555,Hestia-Verlag,14555
14556,Alkyon-Verlag,14556
14557,Pahl-Rugenstein,14557
14558,Isele,14558
14559,Penmark Publishing,14559
14560,D. Coutinho,14560
14561,Uitgeverij Bert Bakker,14561
14562,Raw Family,14562
14563,Cdiciones Universal,14563
14564,Editorial Gente Nueva,14564
14565,RGA Publishing,14565
14566,Progressive Vision International,14566
14567,Yankee Pub,14567
14568,The Association,14568
14569,Hastings House Daytrips Publishers,14569
14570,Intervisual Books Inc,14570
14571,Turkeyfoot Publishing,14571
14572,"Caratzas, Aristide D",14572
14573,Transworld Publ(australia)pty,14573
14574,Amerotica,14574
14575,Al-Risala,14575
14576,Lakeland,14576
14577,Legenda,14577
14578,Universitetsforlaget,14578
14579,Imba-Verlag,14579
14580,Comet,14580
14581,Irish Academic Press,14581
14582,Grantham House,14582
14583,John Brown Publishing,14583
14584,M. Dekker,14584
14585,Veritas,14585
14586,Marshalls,14586
14587,Atmosphere Publishing,14587
14588,Bird Watcher's Digest Press,14588
14589,Woodland and Garden Publishing Company,14589
14590,5 Star Publications,14590
14591,Main Line Book Co,14591
14592,Scribbler's Ink.,14592
14593,"Saraband, Incorporated",14593
14594,Open Road,14594
14595,Univ of South Carolina Pr,14595
14596,Liveright,14596
14597,SagePlace,14597
14598,"Garnet Publishing, Ltd.",14598
14599,Les Requins marteaux,14599
14600,Green Acres School,14600
14601,Hachette Tourisme,14601
14602,Hearth Pub.,14602
14603,DifusÃ£o Cultural,14603
14604,Luso-Brazillian Books,14604
14605,Karnac Books,14605
14606,Autarkee Press,14606
14607,Editorial Estampa,14607
14608,Polity Pr,14608
14609,Banana Peel Books,14609
14610,Sweetwater Pr,14610
14611,Insite Pub Co,14611
14612,It Works,14612
14613,Carol A. Reid,14613
14614,Shoreline,14614
14615,Pepin Press,14615
14616,Faith Communications,14616
14617,Time Travelers,14617
14618,Peninsula Press,14618
14619,Arno Press,14619
14620,H. W. Wilson,14620
14621,History Co,14621
14622,Acorn Book Company,14622
14623,Quintette,14623
14624,Crystal Dreams Publications,14624
14625,Rosen Pub. Group's Powerplus Books,14625
14626,Amana Publications,14626
14627,"Konecky, William S",14627
14628,Crystalline Publications,14628
14629,SFBC Fantasy,14629
14630,J Appleseed &amp; Co,14630
14631,Westbow Press,14631
14632,Fivebadgers,14632
14633,"Whurr Publishers, Ltd.",14633
14634,"Editorial Anagrama, S.A.",14634
14635,Recreation Sales Pub,14635
14636,Riehle Foundation,14636
14637,Writers World Pr,14637
14638,Moravian Church in Amer,14638
14639,Alif Pub Corp,14639
14640,Mibs Pubns,14640
14641,Amer Mathematical Society,14641
14642,Halcyon Press,14642
14643,Clairview Books,14643
14644,Falcon Books (SC),14644
14645,Frank Amato Pubns,14645
14646,Venture Media,14646
14647,Living Waters Pubns,14647
14648,Werner SÃ¶derstrÃ¶m,14648
14649,"Santana Books (Santana, Ediciones, S.L.)",14649
14650,Fountain Books,14650
14651,Fountain Pub,14651
14652,M. Rendel,14652
14653,David Ling Pub,14653
14654,New Holland Publishers (Nz),14654
14655,"Emerald House Group, Inc.",14655
14656,B. McKee,14656
14657,Thmas Nelson Publishers,14657
14658,Harlequin Mills &amp; Boon,14658
14659,Harmony Ball Company,14659
14660,Leba House Pub,14660
14661,Silver Rose Press,14661
14662,Pelanduk Publications (M),14662
14663,Velcro Crayons Publishing,14663
14664,Floria Publications,14664
14665,Lazara,14665
14666,Gracewing,14666
14667,Mountain Wind Publishing,14667
14668,Intisharat-i Quqnus,14668
14669,Spanpress Inc,14669
14670,Radius Press,14670
14671,National Portrait Gallery,14671
14672,Gangor Pr,14672
14673,Left Bank Books,14673
14674,Left Bank Distribution,14674
14675,"Barbour Publishing, Incorporated",14675
14676,Marvin Books,14676
14677,Promedia,14677
14678,A. Sutton Pub,14678
14679,Noir,14679
14680,Canyon Ranch Enterprises,14680
14681,Chevron Chemical Co,14681
14682,Insel-Verlag : Suhrkamp-Taschenbuch-Verlag [in Komm.],14682
14683,Boyd &amp; Fraser Pub. Co,14683
14684,Information USA Inc,14684
14685,Delphinium Books,14685
14686,AMACOM New Media,14686
14687,Contender Books,14687
14688,Casdec Limited,14688
14689,Soundings Ltd,14689
14690,Van Der Plas Publications,14690
14691,British Institute of Learning Disabilities,14691
14692,"Parachute Press, Inc.",14692
14693,"Published by Natural Heritage/Natural History Inc. for the Ontario Heritage Foundation, Ontario Ministry of Culture and Communications",14693
14694,Stone and Scott Publishers,14694
14695,Meresborough Books,14695
14696,Nutty Books,14696
14697,Tabor Sarah Books,14697
14698,Pariyatti Press,14698
14699,Berman Publishing Company,14699
14700,Fachbuchverlag Leipzig im Carl Hanser Verlag,14700
14701,IUMIX Limited,14701
14702,International Media Corp. Ltd,14702
14703,Grant MacEwan Community College Foundation/Quon Editions,14703
14704,NS Group,14704
14705,Caedmon Childrens Books,14705
14706,Quarry Books,14706
14707,Goldmann Wilhelm Verlag Gmbh,14707
14708,Collins : Harvill Press,14708
14709,Journey Books (SC),14709
14710,Educational Media Corporation,14710
14711,Harlequin Historical,14711
14712,Basic Health Publications,14712
14713,Stewart and Sommers Company,14713
14714,Orion Media,14714
14715,James Clarke Company,14715
14716,J.B. Fairfax Press,14716
14717,La State Univ+press,14717
14718,Devyn Press,14718
14719,Barrons Educational Audio,14719
14720,Kings Farspan Inc,14720
14721,Clymer Publishing,14721
14722,World Wisdom Books,14722
14723,Quill/William Morrow,14723
14724,Foundapenny Storytellers,14724
14725,Kingsport Press,14725
14726,tmTor Books,14726
14727,Powells Books Wholesale Remain,14727
14728,IFTW Books,14728
14729,Pjs Pubns,14729
14730,Hawk Ridge Press,14730
14731,Liv'Editions,14731
14732,Viking Portable Library,14732
14733,Hudson,14733
14734,The Publications,14734
14735,Northern Illinois Univ Pr,14735
14736,Golden Photo Guides,14736
14737,D.C. Cook Pub,14737
14738,Advaita Press,14738
14739,Food Works,14739
14740,Msu Extension Michigan State University,14740
14741,Baffler,14741
14742,Zephyr Press (MA),14742
14743,Van Nostrand Co,14743
14744,Abbey Publishing,14744
14745,National Notary Association,14745
14746,Distributed in the United States by Inland and Bookslinger,14746
14747,Teneues,14747
14748,Haus Pub.,14748
14749,W. Waterman Publications,14749
14750,Europaverlag,14750
14751,Newbridge Educational Publishing,14751
14752,Insel Verlag,14752
14753,Educational Services Corporation,14753
14754,W.C. Brown,14754
14755,Glen Adams,14755
14756,Ward Lock,14756
14757,Rubicon Press,14757
14758,Wales Tourist Board,14758
14759,M O T H E R Pub Co Inc,14759
14760,Sams.net,14760
14761,Aqua Explorers,14761
14762,Preferred Marketing,14762
14763,Aqua Quest Pubn,14763
14764,Scuba Publications,14764
14765,Voyageur Press,14765
14766,"Hyperion Press Incorporated of Westport, CT",14766
14767,Cooper-Hewitt Museum of,14767
14768,Bella Books,14768
14769,Weidenfeld &amp; Nicholson military,14769
14770,Collins Press,14770
14771,Zephyr Press (AZ),14771
14772,Compusoft Pub,14772
14773,Book East,14773
14774,Japan Times,14774
14775,New Holland Publishers (UK) LTD,14775
14776,Communio Books,14776
14777,Bilingual Books (WA),14777
14778,Hippo,14778
14779,Pope John XXIII Center,14779
14780,"New Trends Publishing, Incorporated",14780
14781,Whitlands Publishing,14781
14782,Whitlands Publishing Ltd.,14782
14783,Synergetic Press,14783
14784,Hubris Games,14784
14785,Tape of the Month,14785
14786,Stonecutter Press,14786
14787,Educational Design,14787
14788,Eating Well Books,14788
14789,HBJ Press,14789
14790,Amherst H Wilder Foundation,14790
14791,Books by Byers,14791
14792,Sheba Feminist Publishers,14792
14793,Phage Pr,14793
14794,Brady Communications Co,14794
14795,I. E. Clark,14795
14796,D.A.P./Paper Magazine,14796
14797,Terra Nova/Ontos,14797
14798,Longacre Press,14798
14799,Spectral Visions,14799
14800,Top Floor Pub,14800
14801,Diversified International,14801
14802,Cedar Mill Publishing,14802
14803,Painted Bride Quarterly,14803
14804,Ragged Bear US,14804
14805,Mountcastle Company,14805
14806,U.S. Catholic Conference,14806
14807,Police Bookshelf,14807
14808,Association for Research &amp; Enlightenment,14808
14809,Breakthru Pub,14809
14810,Second Chance Press,14810
14811,Wescott Cove Pub. Co.,14811
14812,Parents Teachers and Studens for Social Respo,14812
14813,Publisher,14813
14814,Morningstar Publications,14814
14815,Online Press Inc.,14815
14816,Santillana S.A. (Alfaguara),14816
14817,Genesis Communications/Evergreen Press,14817
14818,World Class Pubns,14818
14819,Hamburger Edition,14819
14820,Distributed to the trade by National Book Network,14820
14821,Candlepower,14821
14822,Hodder Moa Beckett Publishers,14822
14823,Singapore University Press,14823
14824,Cune Press,14824
14825,Inkwater Press,14825
14826,Silver Age Books,14826
14827,Miraguano,14827
14828,Cinnabar Pr,14828
14829,Conference,14829
14830,Woman's Missionary Union,14830
14831,t-2,14831
14832,Lewis Creek Press,14832
14833,Fresh Bread,14833
14834,Tosa Verlag,14834
14835,William Waterman Publications,14835
14836,Whitney Library of Design,14836
14837,Central Committee for Conscientious Objectors,14837
14838,Camden Court Publishers Inc.,14838
14839,ICON Learning Systems,14839
14840,Hudson Map Co.,14840
14841,Aspen Books,14841
14842,"Putnam Publishing Group, The",14842
14843,Toad Hall Inc,14843
14844,"Knoll Publishing Company, Incorporated",14844
14845,Entertaining People,14845
14846,Creative Art Press,14846
14847,LifeJourney Books,14847
14848,"Allen D. Bragdon Publishers, Inc.",14848
14849,pocket books,14849
14850,Image Group International,14850
14851,Lighthouse Publishing (CT),14851
14852,Legacy Desktop Publishing,14852
14853,Almarabu,14853
14854,D. C. Heath &amp; Co.,14854
14855,Sunshine Books.,14855
14856,Mack Pub Co,14856
14857,Intext Educational Publishers,14857
14858,Thomasson Grant Lickle,14858
14859,AB Publishing,14859
14860,World Book Encyclopedia,14860
14861,Farnsworth Pub. Co,14861
14862,Cordovan Corp,14862
14863,Practical Psychology Press,14863
14864,J. Pohl Associates,14864
14865,Chain Sales Marketing,14865
14866,Carnegie Pub.,14866
14867,Two-Can Publishers,14867
14868,Meadwestvaco,14868
14869,Assn for Childhood Education Intl,14869
14870,Phi Delta Kappa International,14870
14871,National Education Association,14871
14872,Inst for the Advancement of,14872
14873,Bumblebee Books,14873
14874,"Dalton Watson, England",14874
14875,Ripple Effect,14875
14876,Herald Pub House,14876
14877,Grant Macaw,14877
14878,Empeiria Ekdotike,14878
14879,Newcastle Publishing Co,14879
14880,Mandarin Australia,14880
14881,Mayfly Productions,14881
14882,Ocean Blue Pub,14882
14883,T R Desktop Publishing,14883
14884,H. E. Harris &amp; Company,14884
14885,HealthPOINTS,14885
14886,Call Center Press,14886
14887,Harcourt Brace &amp; Company,14887
14888,"Kerle, Freiburg",14888
14889,Gangaji Foundation,14889
14890,A. J. Holman Co,14890
14891,Distributed in the U.S. by Publishers Group West,14891
14892,Modus Vivendi,14892
14893,Brethren Press,14893
14894,Im Press,14894
14895,Roper Press,14895
14896,Be-Mused Publications,14896
14897,Polyface,14897
14898,Veritas Tools Inc.,14898
14899,Elephant Eye Pr,14899
14900,CSA Press,14900
14901,Jane Timm Baxter,14901
14902,Europublic sa/nv,14902
14903,Heartson Presents,14903
14904,Anubar,14904
14905,Edic. Universidad de Navarra,14905
14906,Plaza y JanÃ©s,14906
14907,JÃºcar,14907
14908,"Sociedad General Espanola de Libreria, S.A. (SGEL)",14908
14909,Bristol Classical Press,14909
14910,Desclee de Brower,14910
14911,Noble Porter Pr,14911
14912,Vitality House Intl,14912
14913,Hudson Pr,14913
14914,Belles lettres,14914
14915,Alcoholics Anonymous World,14915
14916,MÃ?Â©moire du Livre,14916
14917,Trident Pr Intl,14917
14918,Rivages : Payot,14918
14919,"Joe Williams Communications, Incorporated",14919
14920,Foundation for Deep Ecology,14920
14921,Bufflehead Books &amp; Prints,14921
14922,Tyke Corporation,14922
14923,Healthy Healing Publications,14923
14924,Times Media,14924
14925,Royal Collection,14925
14926,Taplinger Pub Co,14926
14927,Hobnob Press,14927
14928,Southern Il Univ,14928
14929,Cannon International,14929
14930,Concello de Ourense,14930
14931,Editorial Galaxia,14931
14932,EdiciÃ³s do Castro,14932
14933,House of Stratus Inc,14933
14934,Tom of Finland Foundation,14934
14935,Lingzi Media,14935
14936,Le Serpent Ã?Â  Plumes,14936
14937,Full Circle Press,14937
14938,Barrault,14938
14939,Sovereign Pubns,14939
14940,Fox Books,14940
14941,Family of Light,14941
14942,Frewin,14942
14943,Global Communications/Inner Light,14943
14944,Edition Q,14944
14945,Ics Pubns,14945
14946,J. Muir Publications,14946
14947,Gun Digest Pub. Co,14947
14948,Friends of Israel Gospel Ministry,14948
14949,"Silver Moon Books, Ltd.",14949
14950,Carolina Moon Publishing Company,14950
14951,Ekdoseis Alexandreia,14951
14952,Millennium,14952
14953,Castle Pub,14953
14954,L. Hill,14954
14955,Big 4 Media,14955
14956,Stone Buzzard Pr,14956
14957,Rayid Intl,14957
14958,Redfeather Book from Henry Holt,14958
14959,Book of the Month Club,14959
14960,Spokesman Books,14960
14961,Highland Books,14961
14962,AVON Books,14962
14963,Literary Press Group,14963
14964,Enrichment Books,14964
14965,To the Letter,14965
14966,Beacon Street Girls,14966
14967,"Higher Dimensions Publishing, Inc.",14967
14968,Cameo Publications,14968
14969,Rock Dove Publications,14969
14970,Institute for Food and Development Policy,14970
14971,"Brandylane Publishers, Richmond",14971
14972,Verlag am Dorenbach,14972
14973,Ansata Verlag,14973
14974,Habegger,14974
14975,Arx Pub.,14975
14976,Season of Peace,14976
14977,E-PUB2000,14977
14978,Firetrap,14978
14979,Pleasant Word,14979
14980,Pathway Pub,14980
14981,Convent Hill Publishing,14981
14982,C H Resources,14982
14983,Canaan Home Communications.,14983
14984,KMT Publications,14984
14985,Vandamere Press,14985
14986,Andrews Univ Pr,14986
14987,Roman Catholic Books,14987
14988,Still Waters Publishing,14988
14989,Erica House,14989
14990,Ingathering Press,14990
14991,Insiders' Guide (NC),14991
14992,Bund-Verlag,14992
14993,Champ Vallon,14993
14994,Diffusion Seuil,14994
14995,Cosmos,14995
14996,Theologischer Verlag,14996
14997,Homestead Book Company,14997
14998,Literary House Press,14998
14999,Inspire Books,14999
15000,AvonBooks,15000
15001,Curley Large Print,15001
15002,Salamander Press,15002
15003,C. H. Belding,15003
15004,Deshon Press,15004
15005,Pruett Pub Co,15005
15006,distributed by Childrens Press,15006
15007,Ellen G. White Publications,15007
15008,Northwestern Pub. House,15008
15009,"N &amp; N Publishing Company, Incorporated",15009
15010,Catalyst Books,15010
15011,Scars Publications,15011
15012,Spirit Haven,15012
15013,Summit Beacon International,15013
15014,Paint Box Studio Press,15014
15015,Dillon Press,15015
15016,Garden Way Pub,15016
15017,Coffee House,15017
15018,Concordia Publishing@house,15018
15019,Harvest Books and Pub,15019
15020,Aglow,15020
15021,Dawn Dancer Press,15021
15022,Login Publishers Consortium,15022
15023,Flood Editions,15023
15024,Dimensions for Living,15024
15025,Consolidated Press International,15025
15026,Marcombo,15026
15027,Mijade,15027
15028,Professional Press (NC),15028
15029,Talking Pets,15029
15030,Brandywine Press,15030
15031,Centro Editor de AmÃ©rica Latina,15031
15032,"Time, Inc",15032
15033,Persephone Pr,15033
15034,Heritage House Publishing Co,15034
15035,Junior League of Monterey County,15035
15036,Abradale Press,15036
15037,International Universities Press,15037
15038,Mountain Maid Self Help Project,15038
15039,Associated Press,15039
15040,Lewis Clark College,15040
15041,Oregon Historical Society Pr,15041
15042,"Paragon Associates/Benson Company, Incorporat",15042
15043,Alamos Historical Society,15043
15044,"Do You Zoom, Inc.",15044
15045,Bolder Ventures,15045
15046,Webb Research Group,15046
15047,Anchor Bible Commentary,15047
15048,DiscoverGuides,15048
15049,Lion Pub. Corp,15049
15050,Christian Medical Society,15050
15051,Cps Inc,15051
15052,Saddle Mountain Pr,15052
15053,Gordon A. Miller,15053
15054,Anchor Bible,15054
15055,National Fastpitch Coaches Association,15055
15056,CRC Pubns,15056
15057,Here's Life Pub,15057
15058,SBP (CA),15058
15059,Champs ElysÃ?Â©es,15059
15060,Smooth Stone Press,15060
15061,Aries Rising Pr,15061
15062,Write Now,15062
15063,Avon Books London,15063
15064,Windham Bay Press,15064
15065,Historic Hotels of the Rockies,15065
15066,Vintage Image,15066
15067,Action Press,15067
15068,Communications Research,15068
15069,Avanti Associates,15069
15070,Religious Education Press,15070
15071,Salvationist Publishing,15071
15072,Thunder World Promotions,15072
15073,Park Lane Press,15073
15074,HarperSanfrancisco,15074
15075,Willow Press,15075
15076,Harvard Educational Pub Group,15076
15077,R. Mayor GonzÃ¡lez,15077
15078,Education System Publisher,15078
15079,Natural Pr,15079
15080,Bookmarks,15080
15081,Blackstone Press,15081
15082,"Cape, Jonathan",15082
15083,Saint John's University Press,15083
15084,Rocky Mountain Nature Association,15084
15085,Pure Health Publishing Company,15085
15086,Science Fiction Book club,15086
15087,Quality Book Club,15087
15088,J. Folse,15088
15089,Old World Christmas,15089
15090,Sandy Bottom Press,15090
15091,Writers and Readers Publishing Cooperative,15091
15092,Business Education Publishers,15092
15093,Sophia Inst Pr,15093
15094,Faith America Foundation,15094
15095,Air Age,15095
15096,Fine Print Press,15096
15097,Sally Gary Pubns,15097
15098,"Reich, Luzern",15098
15099,Narcissus Publications in association with Central Europe Review and Central and East European New Media Initiative,15099
15100,Narcissus Pubns,15100
15101,Captus Pr,15101
15102,Garamond Press,15102
15103,Creative Time,15103
15104,Kids Can Pr,15104
15105,Academic Skills Centre Trent U,15105
15106,Donzelli,15106
15107,Valentine Publishing House,15107
15108,Tindal Street Press,15108
15109,Buy Books on the Web Com,15109
15110,Porch Swing Press,15110
15111,Christopher Books,15111
15112,Compari,15112
15113,Chandler House Press,15113
15114,Grolier Enterprises Inc.,15114
15115,S C A Pub Ltd,15115
15116,Moody Pr (J),15116
15117,"Levinson Books, Ltd",15117
15118,"Maxkol Communications, Inc.",15118
15119,United States Intelligence Council,15119
15120,Brewers Publications,15120
15121,Academic Therapy Pubns,15121
15122,"Rip Off Press, Incorporated",15122
15123,Piranha Pr,15123
15124,Watkins Publishing Ltd,15124
15125,Coles Notes,15125
15126,Sagapress,15126
15127,Dedalus Ltd,15127
15128,Cosmopolitan,15128
15129,ICS Press,15129
15130,Txalaparta Argitaletxea S.L.,15130
15131,Burroughs Books,15131
15132,Boo's Publishing Company,15132
15133,Packard Island Publishing,15133
15134,Pharaoh Press,15134
15135,H. Bauer,15135
15136,Ã?sterreichische Staatsdruckerei,15136
15137,Manson &amp; Gould Publishing Company,15137
15138,Michael Publishing Company,15138
15139,Aglow Pubns,15139
15140,Natl Womens Christian,15140
15141,Elm Hill Publishers,15141
15142,California Cookbook Company,15142
15143,30 Day Gourmet Press,15143
15144,Spencer &amp; Waters,15144
15145,Harrison House Inc.,15145
15146,Creative Designs Inc.,15146
15147,Harper Collins (Hallmark Edition),15147
15148,Crispin/Hammer,15148
15149,Santi Quaranta,15149
