,author_name,author_id
76606,William G. Clotworthy,76606
76607,Jerry A. Nathanson,76607
76608,Ernest Nagel,76608
76609,Osonye Tess Onwueme,76609
76610,M. W. Buckalew,76610
76611,Laura Mulvey,76611
76612,Carl  Sferrazza Anthony,76612
76613,Oscar Riera Ojeda,76613
76614,W. A. Mozart,76614
76615,Rosario Castellanos,76615
76616,Dan T. Carter,76616
76617,Naomi Stungo,76617
76618,Juliet Hastings,76618
76619,Cathryn Carroll,76619
76620,Stephanie A. Carpenter,76620
76621,Clayborne Carson,76621
76622,Joachim Neuhaus,76622
76623,Gerald Caplan,76623
76624,H. Butterfield,76624
76625,JÃ?Â¼rgen Heinzerling,76625
76626,Marshall Sahlins,76626
76627,Larry Sabato,76627
76628,Junichi Saga,76628
76629,Elizabeth Martinez,76629
76630,Raymond Martin,76630
76631,Edward Hirsch,76631
76632,Bret Hinsch,76632
76633,Arnold Markley,76633
76634,Susan A. Glenn,76634
76635,His Holiness the Dalai Lama,76635
76636,"John William, Ward",76636
76637,Caddie,76637
76638,Jacek Krakowski,76638
76639,Dorothy M. Hill,76639
76640,Mark Dowie,76640
76641,StanisÂ±aw Ciesielski,76641
76642,John Marks Templeton,76642
76643,JÃ³zef Ciski,76643
76644,Jeff Fields,76644
76645,Jen McVeity,76645
76646,Randal Patrick,76646
76647,Mc Veity Jen,76647
76648,Rebecca Jerdee,76648
76649,"William H., Jr Lohmann",76649
76650,McVeity,76650
76651,James Douglas Hamilton,76651
76652,Kate Cameron,76652
76653,Crystal Phillips,76653
76654,Linda Trichter Metcalf,76654
76655,TourÃ©,76655
76656,Patrick J. Ryan,76656
76657,Ihara Saikaku,76657
76658,Helen C. McCullough,76658
76659,Scottie Priesmeyer,76659
76660,Justin Lookadoo,76660
76661,Helen Craig McCullough,76661
76662,Luis Trenker,76662
76663,Glenn P. Hastedt,76663
76664,Belcampo,76664
76665,C.H. Haskins,76665
76666,Dan Haseltine,76666
76667,Thomas W. Frankland,76667
76668,Victoria Jere Longman,76668
76669,Nicole Woolsey Biggart,76669
76670,Steve Biko,76670
76671,Lorna Dee Cervantes,76671
76672,Cornelius Buchmann,76672
76673,Charles de Montesquieu,76673
76674,Diana L. Eck,76674
76675,Maeve Carels,76675
76676,Rodney Clapp,76676
76677,H. Dickson Hoese,76677
76678,James Powell,76678
76679,JULIA DEVILLERS,76679
76680,Barth,76680
76681,Rosemary L. Gido,76681
76682,Gabrielle Reece,76682
76683,Linda Alcoff,76683
76684,Mark Danner,76684
76685,George S. Fichter,76685
76686,Tadeusz Wojnicki,76686
76687,Mitchell Duneier,76687
76688,William R. Ph. D. Jenson,76688
76689,Michael Nelson,76689
76690,Mark Allen Baker,76690
76691,William E. Nelson,76691
76692,Wayne A. Meeks,76692
76693,Terry  Pearce,76693
76694,Hans Lebert,76694
76695,Abraham J. Malherbe,76695
76696,Curtis W Casewit,76696
76697,Alvin N. Rogness,76697
76698,Michael E. Cooley,76698
76699,Nicole Constable,76699
76700,Richard C. Foltz,76700
76701,Kathryn Luttgens,76701
76702,George C Herring,76702
76703,Paddy Lyons,76703
76704,Nathalie Schweighoffer,76704
76705,Werner Nachtigall,76705
76706,Jeff Gottesfeld,76706
76707,Herbert A. Deane,76707
76708,Edmond De  Hoffmann,76708
76709,Simone Ravicz,76709
76710,Charles Marsh,76710
76711,Edward C. Straiton,76711
76712,Ulrich Diekmeyer,76712
76713,Felix Gilbert,76713
76714,Christine Swientek,76714
76715,Paul A. Colinvaux,76715
76716,John H. Weakland,76716
76717,William H. Riker,76717
76718,Sarah Fisch,76718
76719,Thilo Koch,76719
76720,Josephine A. Roberts,76720
76721,John M. Thompson,76721
76722,E. P. Thompson,76722
76723,Michael Les Benedict,76723
76724,Todd G. Buchholz,76724
76725,Ron Goor,76725
76726,Craig R. Thompson,76726
76727,Roger Therond,76727
76728,Jayne Bowman,76728
76729,Anne Chisholm,76729
76730,Marie Rose Myron,76730
76731,Pamela Pollack,76731
76732,Beth Hermann,76732
76733,Bear Heart,76733
76734,Mia Hamm,76734
76735,David F. Schmitz,76735
76736,Gary Krane,76736
76737,Homer (attributed to),76737
76738,Dianna Platner,76738
76739,Kori S. Voorhees,76739
76740,Mona Charen,76740
76741,W. Chapkis,76741
76742,Stephani Calmenson,76742
76743,Rosette Poletti,76743
76744,Hannes Hintermeier,76744
76745,Sarah Panik,76745
76746,William E. Gienapp,76746
76747,Allan H. Spear,76747
76748,R. D. Dawe,76748
76749,William Jr. Relling,76749
76750,Kathleen M. Blee,76750
76751,Theodore J. Lowi,76751
76752,Sharon Harlow,76752
76753,Elmo Baca,76753
76754,Ken Carlton,76754
76755,Linda Koebner,76755
76756,"Herbert R., Dr., Axelrod",76756
76757,Hart Parker,76757
76758,Illona  Linthwaite,76758
76759,Pei-Tao,76759
76760,James Rowls,76760
76761,Craig Dorfman,76761
76762,Jurgen Habermas,76762
76763,JÃ¼rgen Habermas,76763
76764,Richard Keith Hubbard,76764
76765,William Dudley,76765
76766,Norman Itzkowitz,76766
76767,Gail Gauthier,76767
76768,Karl Frerichs,76768
76769,Brian McConnachie,76769
76770,Clifford Odets,76770
76771,Thia Luby,76771
76772,Kate DiCamillo,76772
76773,Rachel Louis Carson,76773
76774,Michael R. Gardner,76774
76775,Carl Edmonds,76775
76776,Jean-Claude Barreau,76776
76777,Antonio Gramsci,76777
76778,R. Smythe,76778
76779,Barbara Brend,76779
76780,Karen Brazell,76780
76781,Georges Duplain,76781
76782,George Allen Collier,76782
76783,Jean Pierre Vouga,76783
76784,Sylviane Roche,76784
76785,Yvette Z'Graggen,76785
76786,Monique Laederach,76786
76787,J.E. Hanauer,76787
76788,MIKE DAVIS,76788
76789,Rusty Brown,76789
76790,Peer,76790
76791,Darien J. Davis,76791
76792,Howard Paris,76792
76793,John Calvin Jeffries,76793
76794,Parker,76794
76795,Reginald Smythe,76795
76796,Friedrich Engels,76796
76797,Donald Basham,76797
76798,Dan Marzollo,76798
76799,C M Schulz,76799
76800,Max Horkheimer,76800
76801,Baker Book House,76801
76802,Betty Root,76802
76803,Mark S. Fleisher,76803
76804,Eugene Albert Nida,76804
76805,Douglas Raybeck,76805
76806,Olivier Roy,76806
76807,Harold Cruse,76807
76808,David Konow,76808
76809,Christopher P. Dunn,76809
76810,Amy J. Tyler,76810
76811,Daniel H. Borus,76811
76812,College Board,76812
76813,David W Levy,76813
76814,Philip Sze,76814
76815,David R. Roediger,76815
76816,Thomas Rust,76816
76817,L Blum,76817
76818,Thomas Colchie,76818
76819,John E. Haggai,76819
76820,Currin V. Shields,76820
76821,C. Wright Mills,76821
76822,Erika Warmbrunn,76822
76823,Anne B. Donnersberger,76823
76824,George Fitzhugh,76824
76825,Paul Andrew Hutton,76825
76826,Arrian,76826
76827,Sarvepalli Radhakrishnan,76827
76828,Lucy Burchett,76828
76829,Andrea Spalding,76829
76830,Maureen Gallery Kovacs,76830
76831,David Bryant,76831
76832,Kenneth R. Hoover,76832
76833,Tomi Wilson,76833
76834,Hans Baumann,76834
76835,Paul Robeson,76835
76836,Robin Mckinley,76836
76837,Karl Popper,76837
76838,Richard Posner,76838
76839,John Henry Scott,76839
76840,John Harte,76840
76841,Ted Pickford,76841
76842,Theophile Alexandre Steinlen,76842
76843,Ramon A. Gutierrez,76843
76844,Allan Petersen,76844
76845,Todd Boyd,76845
76846,Ch'Ae Man-Sik,76846
76847,Daniel Pope,76847
76848,JosÃ© Luis S. Ponce de LÃ©on,76848
76849,Edmund Plante,76849
76850,Sherwin Nuland,76850
76851,Robert Cook,76851
76852,William M Bowen,76852
76853,John C. Elder,76853
76854,Alice Gilbreath,76854
76855,Isadore Twersky,76855
76856,Diana Ayton-Shenker,76856
76857,Jim Nollman,76857
76858,United Nations Environment Programme,76858
76859,Arnold Dobrin,76859
76860,Public Health Service U.S. Department of Health and Human Services,76860
76861,Patrick Suppes,76861
76862,United States Dept. of Health and Human Services,76862
76863,John F. Avanzini,76863
76864,Courtney Tyo,76864
76865,Marilee Foster,76865
76866,Delta Willis,76866
76867,Charles Sides,76867
76868,Sarah Sheard,76868
76869,Scott B. Rae,76869
76870,Jon Silkin,76870
76871,J. Racine,76871
76872,Howard Simons,76872
76873,Von Laue,76873
76874,Lu Hsun,76874
76875,Kenneth H. Rosen,76875
76876,E. Talbot Donaldson,76876
76877,Emma Eberlein Lima,76877
76878,Heather Williamson,76878
76879,Louis Althusser,76879
76880,Ryan Herndon,76880
76881,Robert Staught Lynd,76881
76882,Edwin M Coulter,76882
76883,Seth Cagin,76883
76884,Sandra G. Garrett,76884
76885,Alfred Ollivant,76885
76886,Hilda Doolittle,76886
76887,Nesbit,76887
76888,Donley Watt,76888
76889,John Dean,76889
76890,Patrick Volkerding,76890
76891,Paul Morand,76891
76892,Lawrence Goodwyn,76892
76893,Anthony Gierzynski,76893
76894,Gail Stewart,76894
76895,G. Stewart,76895
76896,Donna Dunbar-Odom,76896
76897,David H. Hundley,76897
76898,H. J. de  Blij,76898
76899,Bill. Mahan,76899
76900,Andrew Nathan,76900
76901,L.K. Malone,76901
76902,PRISCILLA COGAN,76902
76903,Robert W. Shapley,76903
76904,Dun Mao,76904
76905,Jan Maxwell,76905
76906,V. I. Lenin,76906
76907,Harold Howard,76907
76908,John H Pierce,76908
76909,BradyGames,76909
76910,Francis A. Schaeffer,76910
76911,Charlotte Gilman,76911
76912,William Masters,76912
76913,Will Clarke,76913
76914,Matt Taylor,76914
76915,Michael Gold,76915
76916,G. Trudeau,76916
76917,Parker Hart,76917
76918,Jennifer Coldry,76918
76919,Philippa Strum,76919
76920,Kathleen Jamieson,76920
76921,Kate McNair,76921
76922,Martin Gutnik,76922
76923,Luciano Pellicani,76923
76924,Ann Beneduce,76924
76925,Kathleen Monham,76925
76926,Richard Jeffries,76926
76927,Lan Cao,76927
76928,Halka Chronic,76928
76929,Mark Honigsbaum,76929
76930,Dhan Gopal Mukerji,76930
76931,David Hunter,76931
76932,Van Der Heijden,76932
76933,D. Larry Crumbley,76933
76934,Amitai Etzioni,76934
76935,Philip Balestrino,76935
76936,Harriet Upton,76936
76937,Husserl,76937
76938,Kent Redeker,76938
76939,Geoffrey Sanborn,76939
76940,Scott A. Siebels,76940
76941,Chaplain Ray,76941
76942,Theron L. Gibbons,76942
76943,William Brennan,76943
76944,RaÃºl Thomas,76944
76945,Federi Garcia Lorca,76945
76946,David Lago GonzÃ¡lez,76946
76947,Georg Lukcs,76947
76948,Georg Wilhelm Fredrich Hegel,76948
76949,Bryant Dr. Stamford,76949
76950,Charles A. Beard,76950
76951,"Vida, Samskriti",76951
76952,Nora Eisenberg,76952
76953,Mark Sosin,76953
76954,Mike Gonzalez,76954
76955,Lester Goldberg,76955
76956,Tina Thoburn,76956
76957,Erin Soderberg,76957
76958,Eva-Lis Wuorio,76958
76959,Brian Cavanaugh,76959
76960,Don Stephens,76960
76961,J. Ramsey Campbell,76961
76962,Wilfred Owen,76962
76963,Mihai Eminescu,76963
76964,Kathy Tucker,76964
76965,Melinda Lilly,76965
76966,R. W. Battin,76966
76967,C. Vann Woodward,76967
76968,David Armentrout,76968
76969,Gunilla Wolde,76969
76970,David  Suzuki,76970
76971,Kim Christy,76971
76972,Maury Allen,76972
76973,DAVID NOLAND,76973
76974,Donald McAlvany,76974
76975,Harvey Thomas Hoekstra,76975
76976,Iurii Karlovich Olesha,76976
76977,Akihiko Yonekawa,76977
76978,John H. Ehrenreich,76978
76979,Trish Kline,76979
76980,Sergei Eisenstein,76980
76981,John Millen,76981
76982,Colin Bruce,76982
76983,Yasu-Hiko  Tohsaku,76983
76984,Brian Wood,76984
76985,Mangajin,76985
76986,Ifeoma Onyefulu,76986
76987,Todd Geers,76987
76988,Alexander Kask,76988
76989,Jerry Hayner,76989
76990,Brendan S. J. Byrne,76990
76991,The Staff of the Wall Street Journal,76991
76992,Myrna Grant,76992
76993,Paul A Samuelson,76993
76994,Christine Kliphuis,76994
76995,Toni Webber,76995
76996,Aileen Weintraub,76996
76997,John Joseph Perkins,76997
76998,Allan C Ornstein,76998
76999,Wayne Coffey,76999
77000,Sarah Beurskens,77000
77001,David Du Plessis,77001
77002,Monica Devine,77002
77003,Gary Schwartz,77003
77004,Rose Earhart,77004
77005,David Wilderson,77005
77006,Ria Dimitra,77006
77007,George F. Simons,77007
77008,Martin Freeman,77008
77009,Scull,77009
77010,Maylan Schurch,77010
77011,Harold Lindsell,77011
77012,Russell J Thomsen,77012
77013,Debra Smith,77013
77014,Susan  Ohanian,77014
77015,Peg Hall,77015
77016,Marion Nestle,77016
77017,Alice K. Flanagan,77017
77018,Rosemary Wallner,77018
77019,Pat Brisson,77019
77020,Cathleen Jordan,77020
77021,L. L. Owens,77021
77022,Karen Maine,77022
77023,Vicki Berger Erwin,77023
77024,New Berkely Version,77024
77025,Charlemae Hill Rollins,77025
77026,Janina Porazinska,77026
77027,Nicholas Von Hoffman,77027
77028,Emanuele Bernheim,77028
77029,Tom Leigh,77029
77030,T. E. J. Dow,77030
77031,Ifor Evans,77031
77032,Christopher Maynard,77032
77033,Robert A. Roessel,77033
77034,Pat Mitchamore,77034
77035,Kari James,77035
77036,Caroline Greenland,77036
77037,John Thorne,77037
77038,Mary Ann Clayton,77038
77039,Eric J. Chaisson,77039
77040,Hazel Richardson,77040
77041,Francesca Santini,77041
77042,Sylvia Balser Hirsch,77042
77043,Ana Capella,77043
77044,Russ Parsons,77044
77045,Cathey Pinckney,77045
77046,Anne Millard,77046
77047,Susan Robertson,77047
77048,"Elizabet, Dr. Sahtouris",77048
77049,Kerry Madden,77049
77050,Solomon H. Snyder,77050
77051,Elizabeth Miller,77051
77052,Eugene Trivizas,77052
77053,Leonie Stevens,77053
77054,Helen Griffiths,77054
77055,Elaine Chaback,77055
77056,Stefanie Gercke,77056
77057,Sigmund A. Lavine,77057
77058,Angela Lambert,77058
77059,Mary Hofstrand,77059
77060,Betsy Lee,77060
77061,Jan M. Mike,77061
77062,Sandra McLeod Humphrey,77062
77063,WILLIAM POLLACK,77063
77064,Harry Sootin,77064
77065,Dennis . Holtje,77065
77066,Neil Davis,77066
77067,Anthea Maton,77067
77068,Rupert Oliver,77068
77069,Jack Frederick Lang,77069
77070,Cathy Gadecki,77070
77071,Sharon Claessens,77071
77072,B.M. Gill,77072
77073,H. O Anthonio,77073
77074,Laura Chapman,77074
77075,Junior League of Jackson,77075
77076,"Bernardo J., Ph.D. Carducci",77076
77077,Richard E. Foglesong,77077
77078,Hazel Hutchins,77078
77079,Anne Diven,77079
77080,Martin Harbury,77080
77081,Tom Veitch,77081
77082,Pamela Espeland,77082
77083,Matthew W. Ragas,77083
77084,David Hollander,77084
77085,Edward Edelson,77085
77086,Kathleen Derby,77086
77087,Erio Rosetti,77087
77088,Larry Flynt,77088
77089,Greg Hildebrandt,77089
77090,Huey Perry,77090
77091,Peg Horsburgh,77091
77092,Stuart Walton,77092
77093,Anita Nygaard,77093
77094,Simon Conway Morris,77094
77095,Torsten Dewi,77095
77096,John C. Crosbie,77096
77097,Brenda Shoshanna,77097
77098,Elizabeth Ridley,77098
77099,Harding,77099
77100,Rowley Leigh,77100
77101,L. Matthews,77101
77102,Monica Rizzo,77102
77103,Roger B. Hirschland,77103
77104,Lesley Koplow,77104
77105,Louise Miller,77105
77106,Jan  Goldberg,77106
77107,J. Bronowski,77107
77108,Attic Studio,77108
77109,Susannah Brin,77109
77110,G Longo,77110
77111,Brownlow Publishing Company,77111
77112,Peter Happe,77112
77113,Thomas Hinde,77113
77114,Victoria Kingston,77114
77115,Steve Zikman,77115
77116,Shann Nix,77116
77117,SUE KASSIRER,77117
77118,Francis MacNutt,77118
77119,Sandy Knauer,77119
77120,Mick Gray,77120
77121,Sabine Korsukewitz,77121
77122,Micha Pansi,77122
77123,Simon Rae,77123
77124,Chris England,77124
77125,Donald Smith,77125
77126,Peter F. Barth,77126
77127,Ellen Cushman,77127
77128,Franklin D Roosevelt,77128
77129,Al Sicherman,77129
77130,Horst Bienek,77130
77131,Peter Brookes,77131
77132,David Burke,77132
77133,"Melvin, Md. Morse",77133
77134,Ellen Stafford,77134
77135,Joseph W. Lovoi,77135
77136,Rudolf Otto Wiemer,77136
77137,Wilbur M Rabinowitz,77137
77138,David K. Wright,77138
77139,Daniel J. Levinson,77139
77140,Jacques Masfeld,77140
77141,Richard Briers,77141
77142,Thomas V Greer,77142
77143,J.M. Kilburn,77143
77144,Judith Samson,77144
77145,TRAVIS HUNTER,77145
77146,Pamela J. Jensen,77146
77147,Katja Doubek,77147
77148,Salvador R. Duarte,77148
77149,James H Harter,77149
77150,Ralph Sonny Barger,77150
77151,Gus E. Baker,77151
77152,Daniel L. Metzger,77152
77153,Lawrence S. Ritter,77153
77154,Stan McDougal,77154
77155,Gregory Mirow,77155
77156,Marriott Edward,77156
77157,Gary M. Miller,77157
77158,William David Cooper,77158
77159,RAY SMITH,77159
77160,Nicholas M Raskhodoff,77160
77161,James T Humphries,77161
77162,Bernard Grob,77162
77163,Nelson Magor Cooke,77163
77164,Mel Rosen,77164
77165,Emperor of Rome Marcus Aurelius,77165
77166,Charles J Baer,77166
77167,Serge Bramly,77167
77168,Catherine O'Neill Grace,77168
77169,Susan Mondshein Tejada,77169
77170,"Nathanael                  West, Nathanael West",77170
77171,Sandra Shulman,77171
77172,Helen Gardner,77172
77173,Doris Leslie,77173
77174,Karen Roberts,77174
77175,Rowling J K,77175
77176,Access Press,77176
77177,J.R.C. Yglesias,77177
77178,Joanne Reiser,77178
77179,Andrew Rawnsley,77179
77180,Walther Kirchner,77180
77181,Ch. A Chomenides,77181
77182,Stefan A. Szczelkun,77182
77183,Paul Slansky,77183
77184,Alan Durning,77184
77185,Daniel Bernardi,77185
77186,Morth Schultz,77186
77187,Joseph Harker,77187
77188,Antia Caneri,77188
77189,F.R. Palmer,77189
77190,Robert P Crease,77190
77191,Charles E. Martin,77191
77192,Barbara Minto,77192
77193,Michael Waldman,77193
77194,Nick Mills,77194
77195,Lee Kingman,77195
77196,Edward Doyle,77196
77197,CLAIRE FOLKARD,77197
77198,Clark Dougan,77198
77199,Doris Langley Moore,77199
77200,Anthony F. Aveni,77200
77201,Bert Lance,77201
77202,Stephen Croall,77202
77203,Appleby Steven,77203
77204,Claire Boylan,77204
77205,Robert Sietsema,77205
77206,"Gregor T., Goethals",77206
77207,B. B. Calhoun,77207
77208,F. Gonzales-Crussi,77208
77209,Robert Mastin,77209
77210,Jo Giese Brown,77210
77211,Ralph Droms,77211
77212,John Pudney,77212
77213,"Francis, Crick",77213
77214,John Shore,77214
77215,Morton M. Hunt,77215
77216,Ottmar Jung,77216
77217,Lisa Lopuck,77217
77218,Jean Isobel Esther Cooke,77218
77219,Russell Robinson,77219
77220,JAMES MICHENER,77220
77221,Duane W. H Arnold,77221
77222,B. Gregory,77222
77223,Merle Severy,77223
77224,David Sylvester,77224
77225,D C Browning,77225
77226,Bruno Apitz,77226
77227,L. L. Larison Cudmore,77227
77228,RenÃ© J Dubos,77228
77229,Robin Capon,77229
77230,Dennis V.N. McCarthy,77230
77231,"David S., Md. Bell",77231
77232,Robert A.M. Stern,77232
77233,Asia Argento,77233
77234,Marcy Calhoun,77234
77235,Stephen Trimble,77235
77236,R. W. Lucky,77236
77237,Joe Hayes,77237
77238,Michael Schwartz,77238
77239,Jeffrey Alford,77239
77240,H. Robert Malinowsky,77240
77241,Robert Rogers Blake,77241
77242,Carl F. George,77242
77243,Dale Lund,77243
77244,Sandra Gregory,77244
77245,P.M. Lydyard,77245
77246,Maxwell,77246
77247,Gladys-Marie Fry,77247
77248,Hugo Slim,77248
77249,John N. Gardner,77249
77250,Manfred Robert Schroeder,77250
77251,Diane Papalia,77251
77252,Warwick Bray,77252
77253,Lincoln Colcord,77253
77254,Susan Arnout,77254
77255,Daniel Ryder,77255
77256,COOK HUGH,77256
77257,Nancy Scott,77257
77258,Helen Chase,77258
77259,J. J. Anderson,77259
77260,Ronald Pickvance,77260
77261,David Britt,77261
77262,Duane Preble,77262
77263,R. McNeill Alexander,77263
77264,Paul Zelanski,77264
77265,Hans Ludwig C JaffÃ©,77265
77266,Great Masters,77266
77267,Jeffery Camp,77267
77268,Cynthia L. Copeland,77268
77269,Ty Burr,77269
77270,B. Comfort,77270
77271,Eugene Richards,77271
77272,Jenny Rodwell,77272
77273,William Feldman,77273
77274,Elyse Spiewak,77274
77275,Kenneth R. Wye,77275
77276,"Glenn, Balch",77276
77277,W.L. Ripley,77277
77278,Michelangelo,77278
77279,Garden Way Publishing,77279
77280,Derrick Schneider,77280
77281,"Johnny Ray, Jr. Barnes",77281
77282,B Raman,77282
77283,Kit Bryson,77283
77284,Sarah Glasscock,77284
77285,Florence Bienenfeld,77285
77286,Walter Ellis,77286
77287,Deborah Buhr,77287
77288,Abel Laxamana,77288
77289,N. W. Walker,77289
77290,Janet Horlsey,77290
77291,Paul Chappuis Bragg,77291
77292,Arnold Ehret,77292
77293,C.E. Thompson,77293
77294,MICHAEL T. ND MURRAY,77294
77295,Black Hawk,77295
77296,Paul Siefken,77296
77297,Katharine Kagel,77297
77298,Tricia Volk,77298
77299,Nadine Abensur,77299
77300,Ken Kawasumi,77300
77301,John Carvel,77301
77302,Shdema Goodman,77302
77303,Anita Corrine Donihue,77303
77304,Gartb Williams,77304
77305,Nancy Fitzpatrick Wyatt,77305
77306,Rita Romano,77306
77307,GERALD JAMPOLSKY,77307
77308,The Yolla Bolly Press,77308
77309,Dan Gentile,77309
77310,Roberta Collier,77310
77311,Judith Morrison,77311
77312,Denys Ovenden,77312
77313,Richard Whelan,77313
77314,Robert A. Barnett,77314
77315,G. Fathman,77315
77316,Joseph Mercola,77316
77317,David J. Landau,77317
77318,Dani Valent,77318
77319,Colin Cowdrey,77319
77320,Jax Peters Lowell,77320
77321,Rosemary Moon,77321
77322,Cathcart,77322
77323,Ramtha Knight,77323
77324,Don Lutz,77324
77325,Baird Spalding,77325
77326,William C Hendricks,77326
77327,Arnold Zweig,77327
77328,Inge Muller,77328
77329,Douglas James Mahr,77329
77330,William R. Levacy,77330
77331,Cornelius Hell,77331
77332,Mankowitz Wolf,77332
77333,Betty Wulfson,77333
77334,Christine Lavant,77334
77335,Martin Andersen NexÃ?Â¶,77335
77336,Brian Johnston,77336
77337,Gabriele BÃ?Â¼ch,77337
77338,Iwan S. Turgenjew,77338
77339,Brendan Graham,77339
77340,Ulrike Mirjam Wilhelm,77340
77341,Isaacsen-Bright,77341
77342,Friedrich WeiÃ?Â?ensteiner,77342
77343,Ludwig Laher,77343
77344,A. Rupert Hall,77344
77345,Gillian Haslam,77345
77346,Michaela Rohn,77346
77347,Elfriede Hammerl,77347
77348,R. Merritt,77348
77349,Gerald Schmickl,77349
77350,J. M. Farro,77350
77351,GÃ?Â¼nter Eichberger,77351
77352,Russ Pottle,77352
77353,Iccokas Meras,77353
77354,Allan Eckert,77354
77355,Werner Thuswaldner,77355
77356,Mariam MacGregor,77356
77357,Elisabeth GÃ?Â¶ssmann,77357
77358,Johannes Gelich,77358
77359,Joan  Littlewood,77359
77360,Fielding,77360
77361,John Masefield,77361
77362,Helmut Zenker,77362
77363,Jane Hamsher,77363
77364,Christian Stuhlpfarrer,77364
77365,Nathalie Stephens,77365
77366,Jed Williamson,77366
77367,Sandra Rhoades,77367
77368,Elaine Stirling,77368
77369,Peter Milligan,77369
77370,Jamie Hewlett,77370
77371,Laurie Godfrey,77371
77372,Peter Michel,77372
77373,Roberta Hamilton,77373
77374,Peter Plate,77374
77375,Hans G. Adler,77375
77376,Edgar Rai,77376
77377,Daphne Swann,77377
77378,Caja Cazemier,77378
77379,Siegfried Meryn,77379
77380,Felix Mitterer,77380
77381,MARTHA ACKMANN,77381
77382,Stephanie D. Fletcher,77382
77383,Heide Pils,77383
77384,Viktor Nekrassow,77384
77385,Friedrich Schorlemmer,77385
77386,Barclay,77386
77387,Detlev Meyer,77387
77388,Karl-Markus GauÃ?Â?,77388
77389,Dieter Noll,77389
77390,Suzanne Prou,77390
77391,James Halliday,77391
77392,Nicolas Couchepin,77392
77393,Hermann Kant,77393
77394,"Ph.D., Rosemary Agonito",77394
77395,Walter De la Mare,77395
77396,Henderson-Sellers,77396
77397,Suzanne Broegger,77397
77398,Richard Lee,77398
77399,Gill Paul,77399
77400,Peter Zimmermann,77400
77401,David Rubenstein,77401
77402,Judith Slawson,77402
77403,JÃ?Â¼rgen Seidel,77403
77404,Helga SchÃ?Â¼tz,77404
77405,Robert S Phillips,77405
77406,Adair,77406
77407,Lindsey Bareham,77407
77408,Paul W. Doster,77408
77409,Claudia Gudelius,77409
77410,Klil Zisapel,77410
77411,Helen Rothman,77411
77412,Axel Corti,77412
77413,Michael Rundell,77413
77414,Hermann Schulz,77414
77415,Sabine Kebir,77415
77416,A. F. Gotch,77416
77417,John H. Newman,77417
77418,Michaela Schwarz,77418
77419,Angela Partington,77419
77420,Robert L. Carroll,77420
77421,Silva Mehta,77421
77422,Susan Elizabeth Beck,77422
77423,Michael Craig-Martin,77423
77424,ZoÃ« Fairbairns,77424
77425,Lee Stuart,77425
77426,Joe Joyce,77426
77427,Robert C. Stern,77427
77428,herge,77428
77429,Alice Schertle,77429
77430,Francois Hebert,77430
77431,Takeshi Shudo,77431
77432,I. R Plimer,77432
77433,Flora Fraser,77433
77434,Mary Ellens,77434
77435,E. N. K. Clarkson,77435
77436,George Gaines,77436
77437,Linda L. Crawford,77437
77438,Albert Balows,77438
77439,Gabriel Heilig,77439
77440,"Theodore Xenophon, Ph.D. Barber",77440
77441,John Francis Alexander Heath-Stubbs,77441
77442,Frances W. Hall,77442
77443,e.e. cummings,77443
77444,David Farmer,77444
77445,Matthew Hodgart,77445
77446,Geoffrey Grigson,77446
77447,Jack York,77447
77448,Speakers Roundtable Staff,77448
77449,Richard Martin,77449
77450,Pietro Di Donato,77450
77451,Angela King,77451
77452,Reimund Kvideland,77452
77453,"Kathleen Jessie, Raine",77453
77454,Alexandros Papadiamantis,77454
77455,Amanda Michalopoulou,77455
77456,Pankaj Mishra,77456
77457,Neil M.  Yeager,77457
77458,Sean Dorney,77458
77459,Hans Hsas,77459
77460,"David, Ph. D. Chamberlain",77460
77461,Brigitte Reimann,77461
77462,Said K. Aburish,77462
77463,Patrick Barlow,77463
77464,JULIA BLACKBURN,77464
77465,Komaro Hoshino,77465
77466,Catherine Lampert,77466
77467,Paul Crescoe,77467
77468,Jim Main,77468
77469,Robin Andrews,77469
77470,Penny Dann,77470
77471,Bert Kitchen,77471
77472,Susanna Partsch,77472
77473,Michele Walker,77473
77474,David Worrell,77474
77475,R A Walker,77475
77476,Clare Benedict,77476
77477,Meg Wheeler,77477
77478,Penelope Anne Lindsay,77478
77479,Bruce Alberts,77479
77480,Jeremy M. Berg,77480
77481,A.C. Ellis,77481
77482,Charlotte J Avers,77482
77483,Jordan Ellenberg,77483
77484,Philippe Goddin,77484
77485,Mara-Helen Wood,77485
77486,MARK DANIEL,77486
77487,British Museum (Natural History),77487
77488,Rosalind Fitter,77488
77489,David Pegler,77489
77490,Clarence Ellis,77490
77491,Gordon Riley,77491
77492,T.B.Bagenal,77492
77493,Gavin Bell,77493
77494,Upamanyu Chatterjee,77494
77495,Norman Bertram Marshall,77495
77496,W. Lippert,77496
77497,Margaret Simpson,77497
77498,Blanche D'Alpuget,77498
77499,Perkin,77499
77500,Richard Hill,77500
77501,Carl B. Smith,77501
77502,Alistair MaClean,77502
77503,Terri Diffenderfer,77503
77504,James.P.Hogan,77504
77505,Amy Einhorn,77505
77506,Checkerbee Publishing,77506
77507,Eric C. Rolls,77507
77508,Lecarre,77508
77509,F. A. E. Pirani,77509
77510,Nigel C. Benson,77510
77511,William Rankin,77511
77512,Robe Root Bernstein,77512
77513,Cecil J. Sharp,77513
